;r;g;b;color
2477;196;76;61;red
2478;196;75;63;red
2479;196;75;64;red
2480;197;76;65;red
2481;198;76;65;red
2482;198;75;66;red
2483;197;75;66;red
2484;197;74;65;red
2485;196;73;64;red
2486;195;72;64;red
2487;195;72;64;red
2488;195;72;64;red
2489;196;73;65;red
2490;196;74;64;red
2491;196;75;63;red
2492;196;75;62;red
2493;196;77;63;red
2494;196;77;63;red
2495;198;78;64;red
2496;198;78;64;red
2497;198;78;64;red
2498;197;78;65;red
2499;197;79;66;red
2500;197;78;66;red
2501;196;78;67;red
2502;196;78;67;red
2503;197;79;68;red
2504;197;79;68;red
2505;196;78;67;red
2506;196;78;67;red
2507;195;77;67;red
2508;195;77;66;red
2509;195;77;65;red
2510;197;77;65;red
2511;196;78;65;red
2512;195;78;65;red
2513;196;77;65;red
2514;197;78;66;red
2515;196;78;65;red
2516;195;77;65;red
2517;195;77;65;red
2518;197;77;65;red
2519;198;77;66;red
2520;192;74;63;red
2521;193;74;62;red
2522;194;73;63;red
2523;194;73;63;red
2524;193;74;63;red
2525;192;73;62;red
2526;191;72;63;red
2527;191;73;62;red
2528;191;73;59;red
2529;192;74;60;red
2530;193;73;61;red
2531;194;74;61;red
2532;195;75;62;red
2533;195;75;61;red
2534;195;75;61;red
2535;194;74;60;red
2536;195;75;60;red
2537;195;75;61;red
2538;195;75;61;red
2539;196;76;63;red
2540;197;76;64;red
2541;196;75;64;red
2542;197;74;64;red
2543;197;74;64;red
2544;197;74;64;red
2545;196;74;64;red
2546;196;73;64;red
2547;195;72;64;red
2548;194;72;63;red
2549;195;73;65;red
2550;195;74;64;red
2551;195;74;63;red
2552;195;74;62;red
2553;196;76;63;red
2554;196;76;64;red
2555;197;77;65;red
2556;197;78;65;red
2557;197;78;64;red
2558;198;78;65;red
2559;198;78;66;red
2560;198;79;67;red
2561;197;79;68;red
2562;197;79;68;red
2563;197;79;67;red
2564;197;79;67;red
2565;196;78;66;red
2566;196;78;66;red
2567;195;77;66;red
2568;195;77;65;red
2569;195;77;66;red
2570;196;77;65;red
2571;196;78;65;red
2572;195;78;65;red
2573;196;78;66;red
2574;197;78;65;red
2575;197;77;64;red
2576;197;78;64;red
2577;197;78;65;red
2578;198;77;66;red
2579;198;76;67;red
2580;191;73;63;red
2581;193;72;61;red
2582;193;72;61;red
2583;193;72;61;red
2584;192;73;62;red
2585;191;73;61;red
2586;190;72;62;red
2587;191;72;61;red
2588;191;73;60;red
2589;192;74;59;red
2590;193;74;60;red
2591;195;75;61;red
2592;195;75;61;red
2593;195;75;61;red
2594;194;74;61;red
2595;194;74;61;red
2596;194;74;61;red
2597;194;74;61;red
2598;194;74;61;red
2599;196;76;62;red
2600;196;76;63;red
2601;196;75;63;red
2602;196;75;62;red
2603;196;75;62;red
2604;196;75;64;red
2605;196;75;64;red
2606;195;73;64;red
2607;194;73;64;red
2608;194;73;64;red
2609;195;74;65;red
2610;195;74;63;red
2611;194;73;62;red
2612;194;73;62;red
2613;195;74;63;red
2614;196;75;64;red
2615;196;76;65;red
2616;195;77;64;red
2617;196;77;63;red
2618;198;77;65;red
2619;198;77;66;red
2620;199;78;67;red
2621;198;80;68;red
2622;197;79;67;red
2623;197;79;66;red
2624;197;79;65;red
2625;198;80;66;red
2626;197;79;65;red
2627;196;78;66;red
2628;195;77;66;red
2629;196;78;67;red
2630;197;79;68;red
2631;197;79;67;red
2632;196;78;66;red
2633;195;77;65;red
2634;196;76;65;red
2635;197;77;64;red
2636;198;78;64;red
2637;198;78;66;red
2638;198;77;67;red
2639;198;76;68;red
2640;192;72;62;red
2641;193;71;61;red
2642;192;71;60;red
2643;193;72;61;red
2644;192;73;61;red
2645;192;74;62;red
2646;192;74;62;red
2647;192;74;62;red
2648;192;74;61;red
2649;192;74;61;red
2650;193;74;60;red
2651;195;75;61;red
2652;195;75;61;red
2653;195;75;61;red
2654;195;74;62;red
2655;194;73;62;red
2656;194;73;62;red
2657;194;73;62;red
2658;195;74;62;red
2659;196;75;62;red
2660;196;76;62;red
2661;196;76;62;red
2662;195;75;62;red
2663;196;75;62;red
2664;196;75;64;red
2665;196;74;64;red
2666;195;74;64;red
2667;196;75;65;red
2668;195;74;65;red
2669;195;74;65;red
2670;194;73;64;red
2671;195;74;64;red
2672;195;74;64;red
2673;195;74;64;red
2674;195;74;64;red
2675;195;76;64;red
2676;194;76;63;red
2677;196;77;63;red
2678;198;78;66;red
2679;199;78;68;red
2680;199;78;67;red
2681;198;80;67;red
2682;197;79;66;red
2683;196;78;65;red
2684;197;79;65;red
2685;198;80;66;red
2686;197;79;66;red
2687;197;79;66;red
2688;195;77;66;red
2689;195;77;67;red
2690;197;79;68;red
2691;197;79;69;red
2692;196;78;67;red
2693;195;77;66;red
2694;196;77;66;red
2695;197;77;65;red
2696;198;78;65;red
2697;198;78;66;red
2698;198;77;68;red
2699;199;78;69;red
2700;192;72;62;red
2701;192;70;60;red
2702;192;71;60;red
2703;192;72;61;red
2704;191;73;61;red
2705;192;74;62;red
2706;192;74;61;red
2707;193;75;63;red
2708;193;75;64;red
2709;194;76;63;red
2710;195;76;62;red
2711;195;75;61;red
2712;194;74;60;red
2713;195;75;61;red
2714;194;74;61;red
2715;194;73;62;red
2716;195;74;63;red
2717;195;74;63;red
2718;196;75;64;red
2719;197;76;64;red
2720;196;76;63;red
2721;197;77;63;red
2722;196;76;62;red
2723;196;76;63;red
2724;196;76;64;red
2725;195;75;64;red
2726;196;75;65;red
2727;197;76;66;red
2728;196;75;66;red
2729;195;74;65;red
2730;194;73;64;red
2731;195;74;65;red
2732;195;74;65;red
2733;196;75;65;red
2734;196;75;65;red
2735;195;76;65;red
2736;195;77;65;red
2737;196;77;63;red
2738;198;78;67;red
2739;198;77;68;red
2740;198;78;66;red
2741;197;79;65;red
2742;196;78;64;red
2743;196;78;64;red
2744;196;78;65;red
2745;197;79;67;red
2746;198;80;67;red
2747;197;79;67;red
2748;196;78;66;red
2749;196;78;67;red
2750;197;79;69;red
2751;197;79;69;red
2752;196;78;68;red
2753;196;78;68;red
2754;197;77;68;red
2755;198;78;67;red
2756;199;78;66;red
2757;199;78;67;red
2758;198;78;68;red
2759;199;79;69;red
2760;192;73;63;red
2761;191;71;60;red
2762;192;71;60;red
2763;193;72;61;red
2764;193;73;62;red
2765;193;75;63;red
2766;193;75;63;red
2767;194;76;64;red
2768;194;76;64;red
2769;194;76;62;red
2770;195;76;62;red
2771;196;76;62;red
2772;195;75;61;red
2773;195;75;61;red
2774;195;75;62;red
2775;195;74;63;red
2776;195;74;63;red
2777;195;74;63;red
2778;196;75;64;red
2779;196;75;64;red
2780;197;76;63;red
2781;197;76;62;red
2782;197;76;62;red
2783;196;76;63;red
2784;194;75;62;red
2785;194;76;63;red
2786;195;76;63;red
2787;197;76;65;red
2788;197;76;65;red
2789;195;74;64;red
2790;194;73;63;red
2791;195;74;64;red
2792;195;75;64;red
2793;195;75;64;red
2794;195;76;65;red
2795;195;77;65;red
2796;195;77;65;red
2797;195;78;65;red
2798;197;78;67;red
2799;197;77;67;red
2800;197;77;66;red
2801;197;78;63;red
2802;196;78;62;red
2803;196;78;64;red
2804;196;78;66;red
2805;196;78;66;red
2806;198;79;67;red
2807;199;79;67;red
2808;197;78;67;red
2809;196;78;68;red
2810;196;79;69;red
2811;196;79;69;red
2812;196;78;68;red
2813;197;78;69;red
2814;198;77;68;red
2815;198;77;68;red
2816;198;78;66;red
2817;198;78;66;red
2818;198;78;65;red
2819;198;78;66;red
2820;192;74;64;red
2821;190;72;61;red
2822;191;71;59;red
2823;192;71;60;red
2824;193;73;62;red
2825;193;74;63;red
2826;193;75;64;red
2827;193;75;64;red
2828;194;76;63;red
2829;194;76;61;red
2830;194;75;61;red
2831;195;75;61;red
2832;195;75;61;red
2833;195;75;61;red
2834;194;74;61;red
2835;194;73;62;red
2836;194;73;62;red
2837;194;73;62;red
2838;194;73;62;red
2839;195;74;62;red
2840;196;74;62;red
2841;196;74;61;red
2842;195;74;60;red
2843;195;74;61;red
2844;194;74;60;red
2845;193;75;61;red
2846;194;75;61;red
2847;196;76;63;red
2848;197;76;64;red
2849;196;74;64;red
2850;195;74;63;red
2851;194;74;63;red
2852;194;75;64;red
2853;194;76;64;red
2854;195;76;64;red
2855;195;76;64;red
2856;194;77;64;red
2857;194;77;65;red
2858;195;76;66;red
2859;196;75;66;red
2860;196;76;65;red
2861;196;77;63;red
2862;196;77;62;red
2863;196;78;64;red
2864;196;78;66;red
2865;196;78;66;red
2866;197;77;66;red
2867;198;77;67;red
2868;197;77;67;red
2869;197;78;68;red
2870;196;78;68;red
2871;195;78;67;red
2872;196;78;67;red
2873;197;78;67;red
2874;197;77;67;red
2875;197;76;67;red
2876;198;77;66;red
2877;198;78;65;red
2878;198;78;64;red
2879;198;78;64;red
2880;192;74;64;red
2881;191;73;61;red
2882;191;71;60;red
2883;192;71;60;red
2884;193;72;61;red
2885;192;73;62;red
2886;192;74;63;red
2887;193;75;63;red
2888;193;75;63;red
2889;192;74;61;red
2890;193;74;60;red
2891;193;74;60;red
2892;194;74;60;red
2893;194;74;60;red
2894;193;73;60;red
2895;194;73;61;red
2896;194;73;61;red
2897;194;73;61;red
2898;194;73;62;red
2899;193;72;61;red
2900;194;73;61;red
2901;195;73;61;red
2902;194;72;61;red
2903;194;73;61;red
2904;194;73;61;red
2905;194;74;61;red
2906;194;75;62;red
2907;195;75;62;red
2908;195;74;63;red
2909;195;74;63;red
2910;195;74;63;red
2911;195;75;64;red
2912;194;75;64;red
2913;194;76;64;red
2914;194;76;64;red
2915;194;75;64;red
2916;194;75;65;red
2917;195;75;65;red
2918;196;75;65;red
2919;196;75;66;red
2920;196;75;66;red
2921;196;77;65;red
2922;195;77;63;red
2923;195;77;63;red
2924;195;77;64;red
2925;196;78;66;red
2926;197;77;67;red
2927;197;76;67;red
2928;197;76;66;red
2929;197;76;65;red
2930;196;76;65;red
2931;196;76;65;red
2932;196;77;66;red
2933;196;77;66;red
2934;196;76;66;red
2935;196;75;65;red
2936;197;76;65;red
2937;198;77;65;red
2938;198;77;65;red
2939;197;77;64;red
2940;192;74;64;red
2941;192;74;62;red
2942;192;72;61;red
2943;193;72;61;red
2944;193;73;62;red
2945;192;74;62;red
2946;193;75;63;red
2947;193;75;63;red
2948;192;74;62;red
2949;191;73;60;red
2950;192;73;59;red
2951;193;73;59;red
2952;193;73;59;red
2953;193;73;59;red
2954;193;73;59;red
2955;193;74;60;red
2956;193;73;60;red
2957;193;73;60;red
2958;194;73;61;red
2959;193;72;61;red
2960;193;71;61;red
2961;194;71;62;red
2962;194;72;62;red
2963;195;73;61;red
2964;194;73;62;red
2965;195;74;63;red
2966;195;75;63;red
2967;195;75;62;red
2968;195;73;62;red
2969;194;73;62;red
2970;195;74;63;red
2971;195;75;64;red
2972;194;75;63;red
2973;193;75;63;red
2974;192;74;63;red
2975;193;74;64;red
2976;195;74;65;red
2977;196;74;65;red
2978;197;75;65;red
2979;196;75;66;red
2980;196;76;67;red
2981;195;77;67;red
2982;195;77;65;red
2983;194;76;63;red
2984;194;76;63;red
2985;195;77;66;red
2986;196;76;67;red
2987;196;75;66;red
2988;196;74;64;red
2989;196;74;63;red
2990;196;74;63;red
2991;197;76;64;red
2992;197;77;65;red
2993;196;77;65;red
2994;195;75;64;red
2995;195;75;64;red
2996;196;75;64;red
2997;197;76;65;red
2998;197;76;65;red
2999;197;76;65;red
3000;193;74;63;red
3001;193;74;61;red
3002;194;74;61;red
3003;194;73;62;red
3004;194;73;62;red
3005;193;74;63;red
3006;193;75;64;red
3007;192;74;64;red
3008;191;73;62;red
3009;192;72;61;red
3010;192;72;60;red
3011;192;72;59;red
3012;192;72;59;red
3013;192;73;59;red
3014;191;72;58;red
3015;191;73;59;red
3016;191;73;58;red
3017;192;74;59;red
3018;194;74;61;red
3019;193;73;60;red
3020;193;71;61;red
3021;193;71;61;red
3022;194;72;61;red
3023;195;73;61;red
3024;194;73;61;red
3025;194;74;61;red
3026;194;74;61;red
3027;194;74;62;red
3028;194;73;62;red
3029;194;73;62;red
3030;195;74;63;red
3031;194;75;63;red
3032;193;75;63;red
3033;193;74;63;red
3034;194;74;64;red
3035;194;74;63;red
3036;195;74;64;red
3037;196;74;64;red
3038;195;75;65;red
3039;195;75;66;red
3040;195;76;66;red
3041;194;76;66;red
3042;195;76;66;red
3043;194;76;65;red
3044;194;76;64;red
3045;195;75;65;red
3046;196;75;66;red
3047;195;74;65;red
3048;195;73;64;red
3049;196;73;64;red
3050;197;74;63;red
3051;197;75;63;red
3052;196;76;63;red
3053;195;76;63;red
3054;195;76;63;red
3055;195;75;64;red
3056;195;75;64;red
3057;195;75;64;red
3058;196;76;64;red
3059;196;76;64;red
3060;193;74;61;red
3061;194;74;61;red
3062;195;74;61;red
3063;194;73;62;red
3064;193;72;61;red
3065;192;73;63;red
3066;192;73;64;red
3067;191;73;63;red
3068;190;72;62;red
3069;193;73;62;red
3070;193;72;61;red
3071;191;71;59;red
3072;191;71;59;red
3073;190;72;58;red
3074;190;72;58;red
3075;190;72;58;red
3076;190;73;58;red
3077;191;74;59;red
3078;193;75;61;red
3079;193;73;60;red
3080;193;72;61;red
3081;194;72;61;red
3082;194;72;61;red
3083;195;73;62;red
3084;195;74;61;red
3085;195;74;61;red
3086;193;73;60;red
3087;193;72;61;red
3088;194;73;62;red
3089;195;74;64;red
3090;195;74;64;red
3091;194;74;63;red
3092;193;75;63;red
3093;194;74;64;red
3094;195;74;64;red
3095;195;74;63;red
3096;194;73;62;red
3097;195;74;63;red
3098;195;75;65;red
3099;194;76;66;red
3100;194;76;66;red
3101;194;76;66;red
3102;194;75;65;red
3103;193;75;65;red
3104;193;75;65;red
3105;194;74;65;red
3106;195;73;65;red
3107;195;73;64;red
3108;196;73;65;red
3109;196;73;65;red
3110;197;74;64;red
3111;196;75;63;red
3112;195;75;63;red
3113;195;75;64;red
3114;196;75;64;red
3115;195;75;63;red
3116;195;75;64;red
3117;195;75;63;red
3118;195;74;63;red
3119;195;75;63;red
3120;193;73;61;red
3121;194;74;60;red
3122;194;74;61;red
3123;193;72;61;red
3124;191;71;60;red
3125;191;72;62;red
3126;191;73;63;red
3127;191;73;63;red
3128;191;73;62;red
3129;193;73;62;red
3130;194;73;62;red
3131;193;72;61;red
3132;191;71;59;red
3133;190;72;58;red
3134;190;72;58;red
3135;190;72;58;red
3136;190;73;59;red
3137;191;75;60;red
3138;192;75;61;red
3139;192;74;60;red
3140;192;72;61;red
3141;193;72;61;red
3142;193;72;61;red
3143;194;73;62;red
3144;196;74;62;red
3145;195;74;61;red
3146;194;73;60;red
3147;193;72;60;red
3148;193;72;61;red
3149;194;73;63;red
3150;194;73;64;red
3151;193;74;63;red
3152;192;74;62;red
3153;194;74;63;red
3154;195;74;63;red
3155;195;74;63;red
3156;194;73;62;red
3157;194;74;63;red
3158;194;75;65;red
3159;194;76;66;red
3160;194;76;66;red
3161;194;76;66;red
3162;194;75;65;red
3163;193;75;65;red
3164;192;74;64;red
3165;193;73;64;red
3166;195;72;64;red
3167;196;73;65;red
3168;196;73;65;red
3169;196;73;65;red
3170;196;74;65;red
3171;196;74;64;red
3172;196;74;64;red
3173;196;74;64;red
3174;196;74;64;red
3175;195;74;63;red
3176;195;74;63;red
3177;195;74;63;red
3178;195;74;63;red
3179;195;75;62;red
3180;192;73;61;red
3181;193;73;60;red
3182;193;73;60;red
3183;192;72;60;red
3184;191;71;60;red
3185;191;72;62;red
3186;191;73;63;red
3187;191;73;63;red
3188;191;73;63;red
3189;193;73;62;red
3190;193;72;61;red
3191;193;72;61;red
3192;192;72;60;red
3193;191;72;59;red
3194;191;73;59;red
3195;191;73;59;red
3196;191;74;60;red
3197;192;75;61;red
3198;192;75;60;red
3199;191;73;60;red
3200;191;72;60;red
3201;192;71;60;red
3202;193;72;61;red
3203;194;73;62;red
3204;195;74;61;red
3205;195;74;61;red
3206;194;73;60;red
3207;193;72;61;red
3208;193;72;61;red
3209;192;71;62;red
3210;193;72;63;red
3211;193;74;63;red
3212;193;75;63;red
3213;194;74;62;red
3214;195;74;62;red
3215;194;74;62;red
3216;194;73;62;red
3217;194;73;62;red
3218;193;74;64;red
3219;193;75;65;red
3220;194;76;66;red
3221;194;76;66;red
3222;194;76;66;red
3223;193;75;65;red
3224;192;74;64;red
3225;194;73;64;red
3226;195;72;64;red
3227;195;72;64;red
3228;196;73;65;red
3229;196;74;65;red
3230;196;74;65;red
3231;196;74;64;red
3232;196;73;64;red
3233;195;72;64;red
3234;196;73;63;red
3235;195;73;63;red
3236;195;74;63;red
3237;195;74;63;red
3238;195;73;62;red
3239;195;75;62;red
3240;190;71;60;red
3241;191;71;60;red
3242;191;71;60;red
3243;191;71;59;red
3244;191;72;60;red
3245;190;73;61;red
3246;191;74;62;red
3247;191;74;63;red
3248;191;74;62;red
3249;192;73;62;red
3250;192;73;61;red
3251;192;72;61;red
3252;191;72;61;red
3253;191;73;60;red
3254;191;73;60;red
3255;191;73;60;red
3256;191;74;61;red
3257;192;74;61;red
3258;192;74;61;red
3259;192;72;61;red
3260;193;72;62;red
3261;193;71;62;red
3262;194;71;62;red
3263;194;72;62;red
3264;195;73;61;red
3265;195;73;61;red
3266;194;73;60;red
3267;193;72;61;red
3268;192;71;61;red
3269;192;71;62;red
3270;194;73;63;red
3271;194;74;64;red
3272;194;75;64;red
3273;194;75;63;red
3274;194;75;62;red
3275;193;74;61;red
3276;192;73;61;red
3277;192;73;61;red
3278;193;73;63;red
3279;194;74;64;red
3280;194;75;65;red
3281;194;76;66;red
3282;195;76;66;red
3283;194;76;66;red
3284;193;75;65;red
3285;193;74;65;red
3286;193;73;64;red
3287;194;73;64;red
3288;195;74;65;red
3289;194;75;65;red
3290;194;75;64;red
3291;194;74;64;red
3292;195;72;64;red
3293;195;71;63;red
3294;195;72;63;red
3295;195;72;62;red
3296;195;73;62;red
3297;195;74;62;red
3298;195;74;62;red
3299;195;75;61;red
3300;188;70;60;red
3301;189;69;60;red
3302;189;70;60;red
3303;189;70;59;red
3304;190;71;60;red
3305;189;73;61;red
3306;190;74;62;red
3307;191;75;62;red
3308;191;74;61;red
3309;192;74;62;red
3310;192;74;62;red
3311;191;73;61;red
3312;191;73;61;red
3313;191;73;61;red
3314;191;73;61;red
3315;190;72;60;red
3316;191;73;61;red
3317;191;73;61;red
3318;192;72;60;red
3319;192;71;61;red
3320;194;72;63;red
3321;194;71;64;red
3322;194;71;63;red
3323;194;71;63;red
3324;194;71;62;red
3325;193;72;61;red
3326;193;72;61;red
3327;193;72;61;red
3328;193;72;62;red
3329;194;73;64;red
3330;194;73;63;red
3331;194;73;62;red
3332;195;74;63;red
3333;194;75;64;red
3334;193;75;63;red
3335;192;74;61;red
3336;191;73;60;red
3337;191;72;60;red
3338;193;73;62;red
3339;194;74;65;red
3340;194;74;65;red
3341;193;75;65;red
3342;194;76;66;red
3343;194;76;66;red
3344;194;76;66;red
3345;193;75;65;red
3346;192;74;65;red
3347;193;74;65;red
3348;195;75;66;red
3349;194;76;64;red
3350;193;75;63;red
3351;193;73;62;red
3352;195;72;63;red
3353;195;72;64;red
3354;195;72;64;red
3355;195;72;63;red
3356;195;74;63;red
3357;195;74;63;red
3358;195;75;61;red
3359;195;76;62;red
3360;189;71;61;red
3361;189;70;60;red
3362;189;70;60;red
3363;188;70;60;red
3364;189;71;61;red
3365;189;72;62;red
3366;189;74;62;red
3367;190;74;61;red
3368;190;74;61;red
3369;191;73;61;red
3370;191;74;61;red
3371;191;74;61;red
3372;191;74;61;red
3373;191;74;61;red
3374;190;73;60;red
3375;190;72;60;red
3376;190;72;60;red
3377;191;73;61;red
3378;192;73;61;red
3379;192;72;61;red
3380;193;72;62;red
3381;194;72;63;red
3382;194;71;63;red
3383;194;71;63;red
3384;193;70;62;red
3385;192;71;62;red
3386;192;71;62;red
3387;192;71;62;red
3388;192;71;61;red
3389;194;73;63;red
3390;195;74;63;red
3391;194;73;62;red
3392;195;74;63;red
3393;194;75;63;red
3394;192;74;62;red
3395;191;73;61;red
3396;191;73;61;red
3397;191;73;61;red
3398;193;73;63;red
3399;194;73;64;red
3400;194;74;65;red
3401;193;75;65;red
3402;194;76;66;red
3403;194;76;66;red
3404;193;75;65;red
3405;193;75;65;red
3406;193;75;65;red
3407;193;74;64;red
3408;195;74;65;red
3409;194;75;64;red
3410;194;74;63;red
3411;194;73;62;red
3412;195;72;63;red
3413;196;73;65;red
3414;196;73;65;red
3415;196;74;64;red
3416;196;75;64;red
3417;196;75;64;red
3418;196;76;63;red
3419;195;77;63;red
3420;190;72;62;red
3421;190;70;61;red
3422;189;70;60;red
3423;189;70;61;red
3424;189;71;61;red
3425;188;71;61;red
3426;188;72;61;red
3427;189;73;60;red
3428;189;73;60;red
3429;190;72;60;red
3430;191;74;61;red
3431;191;75;62;red
3432;191;75;62;red
3433;191;74;61;red
3434;190;72;60;red
3435;189;71;59;red
3436;190;72;60;red
3437;191;73;61;red
3438;192;74;61;red
3439;192;73;61;red
3440;193;73;62;red
3441;193;72;62;red
3442;193;71;62;red
3443;193;70;62;red
3444;193;70;62;red
3445;192;70;62;red
3446;192;70;62;red
3447;191;70;61;red
3448;192;71;61;red
3449;193;72;61;red
3450;194;73;62;red
3451;194;73;62;red
3452;195;75;63;red
3453;193;75;63;red
3454;192;74;63;red
3455;191;73;63;red
3456;191;73;62;red
3457;192;73;63;red
3458;193;74;64;red
3459;194;74;65;red
3460;194;74;65;red
3461;193;75;65;red
3462;193;75;65;red
3463;193;75;65;red
3464;193;75;65;red
3465;193;74;65;red
3466;193;74;65;red
3467;194;73;65;red
3468;196;74;65;red
3469;195;75;64;red
3470;195;74;63;red
3471;195;73;63;red
3472;195;73;63;red
3473;196;74;65;red
3474;197;75;66;red
3475;197;75;65;red
3476;197;76;65;red
3477;196;76;64;red
3478;196;77;64;red
3479;196;78;64;red
3480;190;71;61;red
3481;189;70;61;red
3482;188;69;60;red
3483;188;70;61;red
3484;188;70;62;red
3485;188;71;62;red
3486;188;72;61;red
3487;188;71;60;red
3488;188;71;59;red
3489;188;71;59;red
3490;190;74;60;red
3491;191;75;61;red
3492;191;74;61;red
3493;190;73;60;red
3494;190;71;60;red
3495;191;71;61;red
3496;192;72;62;red
3497;192;72;62;red
3498;192;73;62;red
3499;192;73;62;red
3500;192;72;62;red
3501;192;71;61;red
3502;192;70;61;red
3503;193;70;62;red
3504;193;70;62;red
3505;193;70;62;red
3506;192;70;62;red
3507;193;70;62;red
3508;193;71;62;red
3509;193;72;61;red
3510;193;72;61;red
3511;194;73;62;red
3512;194;75;63;red
3513;193;74;62;red
3514;194;74;63;red
3515;194;74;63;red
3516;194;74;63;red
3517;194;74;63;red
3518;194;73;63;red
3519;195;74;65;red
3520;194;74;64;red
3521;194;75;64;red
3522;193;76;63;red
3523;193;76;62;red
3524;194;75;64;red
3525;194;74;64;red
3526;194;73;65;red
3527;195;73;65;red
3528;196;74;66;red
3529;195;74;65;red
3530;194;73;63;red
3531;194;73;63;red
3532;194;73;63;red
3533;195;74;64;red
3534;196;75;65;red
3535;196;75;64;red
3536;197;76;64;red
3537;196;76;63;red
3538;195;78;64;red
3539;196;79;64;red
3540;189;70;60;red
3541;188;70;60;red
3542;187;70;60;red
3543;187;70;61;red
3544;188;71;62;red
3545;189;72;63;red
3546;189;72;62;red
3547;189;71;61;red
3548;188;71;59;red
3549;188;72;59;red
3550;190;74;61;red
3551;191;74;61;red
3552;191;74;61;red
3553;190;72;60;red
3554;191;72;61;red
3555;193;72;63;red
3556;194;73;64;red
3557;194;73;64;red
3558;193;72;63;red
3559;193;72;63;red
3560;192;71;62;red
3561;191;70;61;red
3562;191;69;61;red
3563;193;70;62;red
3564;193;70;62;red
3565;193;70;62;red
3566;193;70;62;red
3567;194;70;63;red
3568;193;71;62;red
3569;193;71;61;red
3570;193;72;61;red
3571;194;73;62;red
3572;193;74;63;red
3573;192;74;62;red
3574;194;74;63;red
